      pressure observation  flag
995            1009.479980  b'Z'
996            1009.489990  b'Z'
997            1009.489990  b'Z'
998            1009.479980  b'Z'
999            1009.479980  b'Z'
1000           1009.500000  b'Z'
1001           1009.500000  b'Z'
1002           1009.520020  b'Z'
1003           1009.520020  b'Z'
1004           1009.510010  b'Z'
1005           1009.500000  b'Z'
1006           1009.479980  b'Z'
1007           1009.469971  b'Z'
1008           1009.429993  b'Z'
1009           1009.409973  b'Z'
1010           1009.409973  b'Z'
1011           1009.380005  b'Z'
1012           1009.340027  b'Z'
1013           1009.309998  b'Z'
1014           1009.299988  b'Z'
1015           1009.309998  b'Z'
1016           1009.330017  b'Z'
1017           1009.359985  b'Z'
1018           1009.309998  b'Z'
1019           1009.270020  b'Z'
1020           1009.260010  b'Z'
1021           1009.239990  b'Z'
1022           1009.239990  b'Z'
1023           1009.250000  b'Z'
1024           1009.270020  b'Z'
1025           1009.270020  b'Z'
1026           1009.229980  b'Z'
1027           1009.219971  b'Z'
1028           1009.229980  b'Z'
1029           1009.219971  b'Z'
1030           1009.190002  b'Z'
1031           1009.229980  b'Z'
1032           1009.210022  b'Z'
1033           1009.200012  b'Z'
1034           1009.169983  b'K'
1035           1009.000000  b'K'
1036           1008.989990  b'K'
1037           1008.940002  b'K'
1038           1008.950012  b'K'
1039           1008.940002  b'K'
1040           1008.979980  b'K'
1041           1009.169983  b'K'
1042           1009.190002  b'K'
1043           1009.039978  b'K'
1044           1008.900024  b'K'
1045           1008.900024  b'K'
1046           1009.000000  b'K'
1047           1009.140015  b'K'
1048           1009.109985  b'Z'
1049           1009.090027  b'Z'
1050           1009.070007  b'Z'
1051           1009.059998  b'Z'
1052           1009.049988  b'Z'
1053           1009.020020  b'Z'
1054           1009.020020  b'Z'
1055           1009.000000  b'Z'
1056           1008.989990  b'Z'
1057           1008.960022  b'Z'
1058           1008.929993  b'Z'
1059           1008.919983  b'Z'
1060           1008.890015  b'Z'
1061           1008.909973  b'Z'
1062           1008.869995  b'Z'
1063           1008.869995  b'Z'
1064           1008.830017  b'Z'
1065           1008.820007  b'Z'
1066           1008.809998  b'Z'
1067           1008.799988  b'Z'
1068           1008.799988  b'Z'
1069           1008.789978  b'Z'
1070           1008.789978  b'Z'
1071           1008.770020  b'Z'
1072           1008.780029  b'Z'
1073           1008.770020  b'Z'
1074           1008.780029  b'Z'
1075           1008.789978  b'Z'
1076           1008.789978  b'Z'
1077           1008.780029  b'Z'
1078           1008.780029  b'Z'
1079           1008.760010  b'Z'
1080           1008.750000  b'Z'
1081           1008.789978  b'Z'
1082           1008.820007  b'Z'
1083           1008.809998  b'Z'
1084           1008.799988  b'Z'
1085           1008.799988  b'Z'
1086           1008.799988  b'Z'
1087           1008.780029  b'Z'
1088           1008.789978  b'Z'
1089           1008.799988  b'Z'
1090           1008.799988  b'Z'
1091           1008.780029  b'Z'
1092           1008.770020  b'Z'
1093           1008.760010  b'Z'
1094           1008.789978  b'Z'
1095           1008.780029  b'Z'
1096           1008.770020  b'Z'
1097           1008.760010  b'Z'
1098           1008.770020  b'Z'
1099           1008.770020  b'Z'
1100           1008.780029  b'Z'
1101           1008.780029  b'Z'
1102           1008.789978  b'Z'
1103           1008.799988  b'Z'
1104           1008.820007  b'Z'
1105           1008.820007  b'Z'
1106           1008.820007  b'Z'
1107           1008.820007  b'Z'
1108           1008.809998  b'Z'
1109           1008.799988  b'Z'
1110           1008.799988  b'Z'
1111           1008.780029  b'Z'
1112           1008.789978  b'Z'
1113           1008.789978  b'Z'
1114           1008.770020  b'Z'
1115           1008.750000  b'Z'
1116           1008.760010  b'Z'
1117           1008.739990  b'Z'
1118           1008.710022  b'Z'
1119           1008.679993  b'Z'
1120           1008.659973  b'Z'
1121           1008.630005  b'Z'
1122           1008.630005  b'Z'
1123           1008.609985  b'Z'
1124           1008.609985  b'Z'
1125           1008.609985  b'Z'
1126           1008.619995  b'Z'
1127           1008.619995  b'Z'
1128           1008.630005  b'Z'
1129           1008.640015  b'Z'
1130           1008.650024  b'Z'
1131           1008.650024  b'Z'
1132           1008.659973  b'Z'
1133           1008.659973  b'Z'
1134           1008.650024  b'Z'
1135           1008.659973  b'Z'
1136           1008.669983  b'Z'
1137           1008.659973  b'Z'
1138           1008.580017  b'Z'
1139           1008.710022  b'Z'
1140           1008.690002  b'Z'
1141           1008.679993  b'Z'
1142           1008.659973  b'Z'
1143           1008.599976  b'Z'
1144           1008.650024  b'Z'
1145           1009.039978  b'S'
1146           1009.190002  b'S'
1147           1008.869995  b'S'
1148           1008.640015  b'Z'
1149           1008.640015  b'Z'
1150           1008.599976  b'Z'
1151           1008.609985  b'Z'
1152           1008.559998  b'Z'
1153           1008.590027  b'Z'
1154           1008.549988  b'Z'
1155           1008.559998  b'Z'
1156           1008.510010  b'Z'
1157           1008.549988  b'Z'
1158           1008.539978  b'Z'
1159           1008.549988  b'Z'
1160           1008.539978  b'Z'
1161           1008.530029  b'Z'
1162           1008.500000  b'Z'
1163           1008.530029  b'Z'
1164           1008.530029  b'Z'
1165           1008.549988  b'Z'
1166           1008.549988  b'Z'
1167           1008.549988  b'Z'
1168           1008.520020  b'Z'
1169           1008.549988  b'Z'
1170           1008.530029  b'Z'
1171           1008.510010  b'Z'
1172           1008.500000  b'Z'
1173           1008.500000  b'Z'
1174           1008.479980  b'Z'
1175           1008.489990  b'Z'
1176           1008.469971  b'Z'
1177           1008.440002  b'Z'
1178           1008.450012  b'Z'
1179           1008.460022  b'Z'
1180           1008.440002  b'Z'
1181           1008.429993  b'Z'
1182           1008.419983  b'Z'
1183           1008.340027  b'Z'
1184           1008.330017  b'Z'
1185           1008.309998  b'Z'
1186           1008.330017  b'Z'
1187           1008.349976  b'Z'
1188           1008.330017  b'Z'
1189           1008.320007  b'Z'
1190           1008.330017  b'Z'
1191           1008.330017  b'Z'
1192           1008.309998  b'Z'
1193           1008.299988  b'Z'
1194           1008.250000  b'Z'
1195           1008.239990  b'Z'
1196           1008.239990  b'Z'
1197           1008.250000  b'Z'
1198           1008.150024  b'Z'
1199           1008.150024  b'Z'
1200           1008.239990  b'Z'
1201           1008.250000  b'Z'
1202           1008.229980  b'Z'
1203           1008.219971  b'Z'
1204           1008.229980  b'Z'
1205           1008.190002  b'Z'
1206           1008.210022  b'Z'
1207           1008.210022  b'Z'
1208           1008.159973  b'Z'
1209           1008.169983  b'Z'
1210           1008.130005  b'Z'
1211           1008.130005  b'Z'
1212           1008.130005  b'Z'
1213           1008.119995  b'Z'
1214           1008.030029  b'Z'
1215           1008.099976  b'Z'
1216           1008.080017  b'Z'
1217           1008.099976  b'Z'
1218           1008.119995  b'Z'
1219           1008.099976  b'Z'
1220           1008.130005  b'Z'
1221           1008.099976  b'Z'
1222           1008.080017  b'Z'
1223           1008.059998  b'Z'
1224           1008.080017  b'Z'
1225           1008.030029  b'Z'
1226           1008.049988  b'Z'
1227           1008.030029  b'Z'
1228           1008.010010  b'Z'
1229           1007.979980  b'Z'
1230           1007.929993  b'Z'
1231           1007.979980  b'Z'
1232           1007.960022  b'Z'
1233           1007.919983  b'Z'
1234           1007.900024  b'Z'
1235           1007.900024  b'Z'
1236           1007.890015  b'Z'
1237           1007.859985  b'Z'
1238           1007.880005  b'Z'
1239           1007.859985  b'Z'
1240           1007.849976  b'Z'
1241           1007.799988  b'Z'
1242           1007.789978  b'Z'
1243           1007.830017  b'Z'
1244           1007.859985  b'Z'
1245           1007.869995  b'Z'
1246           1007.809998  b'K'
1247           1007.840027  b'K'
1248           1006.950012  b'K'
1249           1006.330017  b'K'
1250           1006.250000  b'K'
1251           1006.090027  b'K'
1252           1006.080017  b'K'
1253           1006.270020  b'K'
1254           1006.080017  b'K'
1255           1006.020020  b'K'
1256           1005.989990  b'K'
1257           1005.919983  b'K'
1258           1006.159973  b'K'
1259           1005.869995  b'K'
1260           1006.130005  b'K'
1261           1006.099976  b'K'
1262           1005.799988  b'K'
1263           1005.799988  b'K'
1264           1006.260010  b'K'
1265           1005.820007  b'K'
1266           1005.820007  b'K'
1267           1005.789978  b'K'
1268           1005.710022  b'K'
1269           1005.789978  b'K'
1270           1005.719971  b'K'
1271           1005.809998  b'K'
1272           1005.750000  b'K'
1273           1005.739990  b'K'
1274           1005.840027  b'K'
1275           1005.880005  b'K'
1276           1005.729980  b'K'
1277           1005.729980  b'K'
1278           1005.880005  b'K'
1279           1005.820007  b'K'
1280           1006.000000  b'K'
1281           1005.770020  b'K'
1282           1005.940002  b'K'
1283           1005.729980  b'K'
1284           1005.750000  b'K'
1285           1005.729980  b'K'
1286           1005.750000  b'K'
1287           1005.739990  b'K'
1288           1005.750000  b'K'
1289           1005.869995  b'K'
1290           1005.900024  b'K'
1291           1006.140015  b'K'
1292           1005.799988  b'K'
1293           1005.859985  b'K'
1294           1005.780029  b'K'
1295           1005.750000  b'K'
1296           1005.729980  b'K'
1297           1005.940002  b'K'
1298           1005.700012  b'K'
1299           1006.320007  b'K'
1300           1006.419983  b'K'
1301           1006.450012  b'K'
1302           1006.450012  b'K'
1303           1006.479980  b'K'
1304           1006.530029  b'K'
1305           1006.630005  b'K'
1306           1006.559998  b'K'
1307           1006.460022  b'K'
1308           1006.460022  b'K'
1309           1006.500000  b'K'
1310           1006.500000  b'K'
1311           1006.510010  b'K'
1312           1006.520020  b'K'
1313           1006.219971  b'K'
1314           1005.919983  b'K'
1315           1005.780029  b'K'
1316           1005.770020  b'K'
1317           1005.770020  b'K'
1318           1005.719971  b'K'
1319           1005.710022  b'K'
1320           1005.909973  b'K'
1321           1006.109985  b'K'
1322           1005.890015  b'K'
1323           1005.799988  b'K'
1324           1005.669983  b'K'
1325           1005.669983  b'K'
1326           1005.869995  b'K'
1327           1006.109985  b'K'
1328           1005.989990  b'K'
1329           1005.989990  b'K'
1330           1005.809998  b'K'
1331           1005.900024  b'K'
1332           1005.820007  b'K'
1333           1005.570007  b'K'
1334           1005.570007  b'K'
1335           1005.570007  b'K'
1336           1005.570007  b'K'
1337           1005.549988  b'K'
1338           1005.530029  b'K'
1339           1005.719971  b'K'
1340           1005.570007  b'K'
1341           1005.590027  b'K'
1342           1005.739990  b'K'
1343           1005.599976  b'K'
1344           1005.840027  b'K'
1345           1005.619995  b'K'
1346           1005.640015  b'K'
1347           1005.669983  b'K'
1348           1005.679993  b'K'
1349           1005.690002  b'K'
1350           1005.719971  b'K'
1351           1005.710022  b'K'
1352           1005.809998  b'K'
1353           1006.030029  b'K'
1354           1005.729980  b'K'
1355           1005.739990  b'K'
1356           1005.780029  b'K'
1357           1005.960022  b'K'
1358           1005.969971  b'K'
1359           1005.789978  b'K'
1360           1005.770020  b'K'
1361           1005.820007  b'K'
1362           1005.979980  b'K'
